Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,49.00,48,2352.00,1176.00,50%,Online
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,48.00,41,1968.00,905.00,46%,Online
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Men's Apparel,56.00,31,1736.00,764.00,44%,Online
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Women's Apparel,62.00,63,3906.00,1680.00,43%,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,57.00,122,6954.00,3477.00,50%,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,46.00,65,2990.00,1495.00,50%,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,45.00,65,2925.00,1375.00,47%,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49.00,44,2156.00,1013.00,47%,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,54.00,51,2754.00,1129.00,41%,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,61.00,72,4392.00,1845.00,42%,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,36.00,137,4932.00,2219.00,45%,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,38.00,81,3078.00,1539.00,50%,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,29.00,91,2639.00,1399.00,53%,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32.00,47,1504.00,827.00,55%,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Men's Apparel,49.00,59,2891.00,1214.00,42%,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Women's Apparel,36.00,81,2916.00,1487.00,51%,Online
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,39.00,144,5616.00,2808.00,50%,Online
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,37.00,61,2257.00,1038.00,46%,Online
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,27.00,69,1863.00,950.00,51%,Online
Foot Locker,1185732,2/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,33.00,45,1485.00,817.00,55%,Online
Foot Locker,1185732,2/15/2021,Northeast,Delaware,Wilmington,Men's Apparel,45.00,65,2925.00,1199.00,41%,Online
Foot Locker,1185732,2/15/2021,Northeast,Delaware,Wilmington,Women's Apparel,39.00,98,3822.00,2026.00,53%,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,36.00,158,5688.00,2616.00,46%,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,39.00,68,2652.00,1193.00,45%,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,29.00,69,2001.00,1081.00,54%,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.00,31,992.00,526.00,53%,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,46.00,49,2254.00,924.00,41%,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,39.00,72,2808.00,1404.00,50%,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,36.00,131,4716.00,2358.00,50%,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,38.00,61,2318.00,1089.00,47%,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,27.00,59,1593.00,876.00,55%,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.00,44,1408.00,718.00,51%,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,47.00,45,2115.00,952.00,45%,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,38.00,78,2964.00,1601.00,54%,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,51.00,160,8160.00,3917.00,48%,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,69,3243.00,1459.00,45%,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,41.00,81,3321.00,1727.00,52%,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,65,2665.00,1386.00,52%,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,74,3700.00,1554.00,42%,Online
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,54.00,104,5616.00,3089.00,55%,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,51.00,189,9639.00,4434.00,46%,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,48.00,120,5760.00,2592.00,45%,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,43.00,85,3655.00,1937.00,53%,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,75,3075.00,1691.00,55%,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,75,3750.00,1500.00,40%,Online
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Women's Apparel,56.00,135,7560.00,4007.00,53%,Online
Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,53.00,182,9646.00,4823.00,50%,Online
Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,119,5593.00,2517.00,45%,Online
Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,41.00,102,4182.00,2258.00,54%,Online
Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,43.00,90,3870.00,2051.00,53%,Online
Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,51.00,94,4794.00,1966.00,41%,Online
Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,55.00,145,7975.00,3988.00,50%,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,50.00,163,8150.00,3994.00,49%,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,128,6016.00,2767.00,46%,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,42.00,105,4410.00,2205.00,50%,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,63,2583.00,1292.00,50%,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,63,3150.00,1418.00,45%,Online
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,59.00,120,7080.00,3682.00,52%,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,50.00,142,7100.00,3479.00,49%,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.00,85,3995.00,1798.00,45%,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,43.00,61,2623.00,1338.00,51%,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,60,2460.00,1255.00,51%,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,60,3000.00,1320.00,44%,Online
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,58.00,84,4872.00,2631.00,54%,Online
Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,56.00,128,7168.00,3226.00,45%,Online
Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,51.00,90,4590.00,2111.00,46%,Online
Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,50.00,52,2600.00,1430.00,55%,Online
Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,52.00,44,2288.00,1144.00,50%,Online
Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Men's Apparel,62.00,49,3038.00,1215.00,40%,Online
Kohl's,1185732,10/15/2021,Northeast,Delaware,Wilmington,Women's Apparel,63.00,78,4914.00,2703.00,55%,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,60.00,135,8100.00,3807.00,47%,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,53.00,85,4505.00,2072.00,46%,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,52.00,86,4472.00,2281.00,51%,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,51.00,84,4284.00,2271.00,53%,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Men's Apparel,60.00,72,4320.00,1728.00,40%,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,64.00,98,6272.00,3450.00,55%,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,62.00,168,10416.00,4896.00,47%,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.00,100,5000.00,2400.00,48%,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,50.00,109,5450.00,2943.00,54%,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,53.00,98,5194.00,2805.00,54%,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,61.00,91,5551.00,2220.00,40%,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,65.00,123,7995.00,3998.00,50%,Online
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,32.00,138,4416.00,2208.00,50%,Online
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,33.00,77,2541.00,1194.00,47%,Online
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24.00,72,1728.00,881.00,51%,Online
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,27.00,38,1026.00,513.00,50%,Online
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Men's Apparel,41.00,47,1927.00,771.00,40%,Online
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Women's Apparel,33.00,69,2277.00,1252.00,55%,Online
Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,34.00,147,4998.00,2399.00,48%,Online
Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32.00,53,1696.00,848.00,50%,Online
Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24.00,63,1512.00,771.00,51%,Online
Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,29.00,30,870.00,461.00,53%,Online
Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,Men's Apparel,41.00,47,1927.00,771.00,40%,Online
Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,Women's Apparel,32.00,74,2368.00,1255.00,53%,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,32.00,144,4608.00,2120.00,46%,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,32.00,58,1856.00,909.00,49%,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,24.00,59,1416.00,750.00,53%,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.00,22,594.00,309.00,52%,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Men's Apparel,43.00,34,1462.00,658.00,45%,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Women's Apparel,32.00,61,1952.00,976.00,50%,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,34.00,133,4522.00,2261.00,50%,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,33.00,51,1683.00,774.00,46%,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,24.00,51,1224.00,612.00,50%,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.00,27,729.00,372.00,51%,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Men's Apparel,44.00,27,1188.00,523.00,44%,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Women's Apparel,33.00,68,2244.00,1212.00,54%,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,48.00,130,6240.00,2933.00,47%,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.00,68,2788.00,1394.00,50%,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,38.00,75,2850.00,1425.00,50%,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,38.00,56,2128.00,1064.00,50%,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Men's Apparel,47.00,68,3196.00,1310.00,41%,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's Apparel,51.00,102,5202.00,2705.00,52%,Online
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Men's Street Footwear,45.00,156,7020.00,3229.00,46%,Online
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,44.00,105,4620.00,2125.00,46%,Online
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Women's Street Footwear,38.00,69,2622.00,1390.00,53%,Online
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,39.00,65,2535.00,1369.00,54%,Online
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Men's Apparel,46.00,65,2990.00,1346.00,45%,Online
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Women's Apparel,50.00,120,6000.00,3000.00,50%,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,47.00,188,8836.00,4153.00,47%,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,42.00,98,4116.00,2058.00,50%,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,37.00,81,2997.00,1558.00,52%,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.00,63,2268.00,1225.00,54%,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Men's Apparel,48.00,74,3552.00,1527.00,43%,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Women's Apparel,54.00,131,7074.00,3749.00,53%,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,47.00,180,8460.00,4061.00,48%,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,42.00,101,4242.00,1994.00,47%,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,37.00,75,2775.00,1499.00,54%,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.00,52,1872.00,955.00,51%,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Men's Apparel,46.00,46,2116.00,910.00,43%,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Women's Apparel,52.00,105,5460.00,2894.00,53%,Online
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,46.00,124,5704.00,2795.00,49%,Online
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.00,72,2952.00,1476.00,50%,Online
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,39.00,51,1989.00,1054.00,53%,Online
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,37.00,38,1406.00,745.00,53%,Online
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Men's Apparel,47.00,41,1927.00,790.00,41%,Online
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Women's Apparel,50.00,73,3650.00,1935.00,53%,Online
Kohl's,1185732,10/8/2021,Northeast,New Jersey,Newark,Men's Street Footwear,53.00,119,6307.00,2901.00,46%,Online
Kohl's,1185732,10/8/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,48.00,63,3024.00,1512.00,50%,Online
Kohl's,1185732,10/8/2021,Northeast,New Jersey,Newark,Women's Street Footwear,46.00,42,1932.00,966.00,50%,Online
Kohl's,1185732,10/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,48.00,31,1488.00,774.00,52%,Online
Kohl's,1185732,10/8/2021,Northeast,New Jersey,Newark,Men's Apparel,58.00,38,2204.00,904.00,41%,Online
Sports Direct,1185732,10/8/2021,Northeast,New Jersey,Newark,Women's Apparel,62.00,68,4216.00,2234.00,53%,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,59.00,108,6372.00,3059.00,48%,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,46.00,80,3680.00,1803.00,49%,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,48.00,68,3264.00,1665.00,51%,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,49.00,65,3185.00,1752.00,55%,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Men's Apparel,55.00,59,3245.00,1428.00,44%,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Women's Apparel,59.00,91,5369.00,2846.00,53%,Online
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,55.00,149,8195.00,3934.00,48%,Online
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,49.00,105,5145.00,2470.00,48%,Online
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,49.00,91,4459.00,2230.00,50%,Online
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,47.00,83,3901.00,1990.00,51%,Online
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Men's Apparel,55.00,83,4565.00,2054.00,45%,Online
Sports Direct,1185732,12/6/2021,Northeast,New Jersey,Newark,Women's Apparel,59.00,101,5959.00,3218.00,54%,Online
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,38.00,125,4750.00,2423.00,51%,Online
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37.00,87,3219.00,1674.00,52%,Online
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,28.00,90,2520.00,1008.00,40%,Online
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,33.00,42,1386.00,610.00,44%,Online
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Men's Apparel,49.00,60,2940.00,1205.00,41%,Online
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Women's Apparel,37.00,81,2997.00,1499.00,50%,Online
Sports Direct,1185732,2/5/2021,Northeast,New Jersey,Newark,Men's Street Footwear,39.00,149,5811.00,2906.00,50%,Online
Sports Direct,1185732,2/5/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37.00,54,1998.00,999.00,50%,Online
Sports Direct,1185732,2/5/2021,Northeast,New Jersey,Newark,Women's Street Footwear,29.00,65,1885.00,848.00,45%,Online
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,34,1088.00,479.00,44%,Online
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,49.00,60,2940.00,1294.00,44%,Online
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,39.00,84,3276.00,1474.00,45%,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,39.00,130,5070.00,2535.00,50%,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.00,56,2128.00,1149.00,54%,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,29.00,68,1972.00,887.00,45%,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,30,960.00,403.00,42%,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,48.00,39,1872.00,749.00,40%,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,38.00,73,2774.00,1359.00,49%,Online
